,100s,4 Wickets in Inn,4s,50s,6s,Age,Balls,Balls Faced,Balls_Average,Bat_Average,Bats(handed),Bowl_Strike_rate,Bowling_Best,Bowls(handed),DOB,Ducks,Economy_Rate,Highest Score,Innings,Maidens,Matches,Name,Not Outs,Opening Batting,Overs,Runs,Runs_Conceded,Strike Rate,Wickets
739,0,1,6,0,5,31,729,99,27.09,10.00,Right Handed,31.70,5/73,Right Arm Fast Medium,12/08/1987,2,5.13,23,11,8,16(2008-2013),Gordon Goudie,3,0,121.3,80,623,80.81,23
740,0,12,43,0,5,48,8470,947,26.42,12.43,Right Handed,36.04,5/44,Right Arm Fast,18/09/1970,10,4.40,46*,87,120,159(1994-2006),Darren Gough,38,0,1411.4,609,6209,64.31,235
741,0,0,2,0,0,49,22,36,51.00,19.00,Right Handed,22.00,1/32,Right Arm Medium,29/01/1970,0,13.91,19,2,0,3(1996-1996),Eric Gouka,1,0,3.4,19,51,52.78,1
742,0,,5,0,0,61,,243,,12.92,Left Handed,,,,19/08/1957,2,,42,14,,18(1983-1983),Ian J Gould,2,3,,155,,63.79,
743,7,0,290,12,22,61,5,4218,N/A,30.78,Left Handed,N/A,0/5,Right Arm Off Break,01/04/1957,6,16.80,158,111,0,114(1978-1991),David I Gower,8,16,0.5,3170,14,75.15,0
744,0,0,1,0,0,61,522,50,43.13,4.00,Right Handed,65.25,2/23,Right Arm Fast Medium,19/05/1957,1,3.97,8,6,4,11(1980-1981),Shaun F Graf,0,0,87.0,24,345,48.00,8
745,0,0,0,0,0,40,30,5,40.00,0.00,Right Handed,30.00,1/40,Right Arm Medium,10/01/1979,1,8.00,0,1,0,1(2002-2002),Victor Grandia,0,0,5.0,0,40,N/A,1
746,0,3,4,0,0,55,1270,77,18.98,8.50,Right Handed,28.86,6/50,Right Arm Fast,23/05/1963,1,3.94,10*,11,16,25(1985-1991),Anthony H Gray,5,0,211.4,51,835,66.23,44
747,0,0,6,0,0,64,386,230,35.75,16.33,Right Handed,48.25,2/26,Left Arm Orthodox,18/11/1954,0,4.45,38,7,5,10(1984-1988),Evan J Gray,1,0,64.2,98,286,42.61,8
748,0,0,0,0,0,47,90,13,20.00,3.00,Right Handed,30.00,3/40,Left Arm Orthodox,31/03/1971,1,4.00,6,2,0,2(2000-2001),Adrian P Grayson,0,0,15.0,6,60,46.15,3
749,2,0,177,13,37,55,6,3099,N/A,28.28,Left Handed,N/A,0/5,,11/12/1963,7,5.00,111,83,0,84(1988-1996),Mark J Greatbatch,5,32,1.0,2206,5,71.18,0
750,0,,4,0,0,62,,33,,23.00,Right Handed,,,,20/08/1956,0,,23,1,,1(1978-1978),Alvin E Greenidge,0,1,,23,,69.70,
751,11,0,466,31,81,67,60,7908,45.00,45.04,Right Handed,60.00,1/21,Right Arm Off Break,01/05/1951,3,4.50,133*,127,0,128(1975-1991),Cuthbert Gordon Greenidge,13,120,10.0,5134,45,64.92,1
752,0,1,19,0,3,29,916,378,32.58,16.81,Right Handed,48.21,4/45,Right Arm Medium Fast,06/10/1946,1,4.05,48,19,10,22(1972-1977),Anthony W Greig,3,0,148.2,269,619,71.16,19
753,0,,5,0,1,47,2,177,,14.14,Left Handed,,,Right Arm Medium,19/11/1971,0,,47,8,,9(1996-2000),Adrian F G Griffith,1,4,5,99,,55.93,
754,0,0,5,0,0,43,120,187,38.00,10.00,Right Handed,60.00,2/28,Right Arm Off Break,28/12/1975,1,3.80,26,8,5,8(2001-2003),Trevor R Gripper,0,6,20.0,80,76,42.78,2
755,0,0,5,0,2,27,120,116,39.50,22.67,Right Handed,60.00,2/37,Right Arm Medium,28/08/1991,0,3.95,32,4,1,5(2010-2013),Timothy J G  Gruitjers,1,0,20.0,68,79,58.62,2
756,0,0,1,0,0,29,78,14,60.00,17.00,Right Handed,78.00,1/41,Right Arm Off Break,06/09/1989,0,4.62,10,2,0,2(2011-2011),Runish D Gudhka,1,0,13.0,17,60,121.43,1
757,0,2,59,5,23,27,1558,1128,34.33,23.03,Right Handed,39.95,4/27,Right Arm Medium Fast,16/03/1991,5,5.16,82*,43,9,51(2011-),Gulbadin Naib,8,3,259.4,806,1339,71.45,39
758,1,0,50,1,6,33,834,724,32.86,27.38,Right Handed,37.91,3/10,Right Arm Medium Fast,08/01/1986,0,5.20,114*,25,3,31(2016-),Downdegedara Asela Sampath Gunaratne,4,0,139.0,575,723,79.42,22
759,0,1,5,0,0,45,959,63,33.63,7.20,Right Handed,35.52,4/44,Right Arm Fast Medium,27/09/1973,2,5.68,15*,8,6,23(2002-2003),Pulasthi W Gunaratne,3,0,159.5,36,908,57.14,27
760,0,,40,6,11,27,2,679,,23.95,Left Handed,,,Right Arm Leg Break,20/07/1991,3,,72,19,,19(2008-2014),Ruvindu Gunasekera,0,13,7,455,,67.01,
761,1,0,110,8,15,27,294,1301,48.00,32.41,Left Handed,49.00,3/48,Right Arm Off Break,17/03/1991,1,5.88,116,35,1,36(2015-),Mashtayage Danushka Gunathilaka,1,33,49.0,1102,288,84.70,6
762,0,,0,0,0,49,,10,,2.00,Right Handed,,,Right Arm Medium,31/03/1969,0,,2,1,,1(1994-1994),Aruna A W Gunawardene,0,1,,2,,20.00,
763,1,,210,12,5,41,2,2389,,28.47,Left Handed,,,,26/05/1977,5,,132,61,,61(1998-2006),Dihan Avishka Gunawardene,1,54,13,1708,,71.49,
764,0,,11,0,0,51,,220,,13.44,Right Handed,,,,07/04/1967,3,,41,10,,10(1996-2001),Sandeep K Gupta,1,1,,121,,55.00,
765,16,0,656,34,164,32,109,7365,24.50,43.51,Right Handed,27.25,2/6,Right Arm Off Break,30/09/1986,13,5.39,237*,166,0,169(2009-),Martin J Guptill,18,145,18.1,6440,98,87.44,4
766,0,,0,0,0,21,,23,,1.00,Left Handed,,,Right Arm Leg Break,19/01/1998,0,,1,1,,1(2013-2013),Gurdeep Singh,0,1,,1,,4.35,
767,0,0,2,0,0,28,60,13,N/A,6.50,Right Handed,N/A,0/17,Right Arm Off Break,29/06/1990,0,6.80,8,3,0,3(2016-2016),Gurkeerat Singh,1,0,10.0,13,68,100.00,0
768,0,1,1,0,0,32,455,33,39.27,7.50,Right Handed,41.36,4/55,Left Arm Fast Medium,25/10/1986,0,5.70,6*,6,4,10(2014-2014),Harry F Gurney,4,0,75.5,15,432,45.45,11
769,0,,0,0,0,55,1,10,,4.00,Right Handed,,,,08/03/1963,0,,4,1,,1(1990-1990),Gursharan Singh,0,0,1,4,,40.00,
770,0,1,1,0,0,38,351,29,28.08,N/A,Right Handed,29.25,4/56,Left Arm Fast Medium,14/02/1981,0,5.76,10*,4,2,7(2014-2015),Asanka Manjula Guruge,4,0,58.3,16,337,55.17,12
771,2,0,279,22,42,52,1585,6409,52.08,28.28,Left Handed,60.96,2/25,Right Arm Medium,16/09/1966,12,5.13,117*,143,8,147(1985-1996),Asanka Pradeep Gurusinha,5,13,264.1,3902,1354,60.88,26
772,0,0,0,0,0,55,127,23,37.33,11.00,Right Handed,42.33,2/56,Right Arm Fast Medium,10/05/1963,0,5.29,7*,3,1,3(1988-1988),Haafiz Shahid,2,0,21.1,11,112,47.83,3
773,0,0,183,14,10,46,175,3587,142.00,21.68,Right Handed,175.00,1/31,Right Arm Off Break,17/08/1972,18,4.87,78,105,0,111(1995-2007),Habibul Bashar,5,6,29.1,2168,142,60.44,1
774,2,,296,16,71,41,,3706,,31.54,Right Handed,,,,23/10/1977,2,,110,115,,126(2001-2015),Bradley James Haddin,16,47,,3122,,84.24,
775,0,,1,0,0,77,,93,,26.00,Right Handed,,,,14/12/1941,0,,19,2,,2(1975-1975),Barry G Hadlee,1,1,,26,,27.96,
776,0,1,3,0,0,71,628,85,18.20,8.00,Right Handed,31.40,4/34,Right Arm Fast Medium,06/01/1948,3,3.48,20,7,7,11(1973-1976),Dayle R Hadlee,2,0,90.0,40,364,47.06,20
777,0,6,126,4,25,67,6182,2319,21.56,21.62,Left Handed,39.13,5/25,Right Arm Fast,03/07/1951,4,3.31,79,98,185,115(1973-1990),Richard John Hadlee,17,0,1019.4,1751,3407,75.51,158
778,0,,0,0,0,59,,24,,8.00,,,,,21/09/1959,0,,8,1,,2(1986-1986),Hafizur Rahman,0,0,,8,,33.33,
779,0,,7,1,1,37,1,72,,28.00,Left Handed,,,Right Arm Leg Break,01/05/1981,0,,54,2,,2(2008-2008),Ryan S Haire,0,0,1,56,,77.78,
780,0,,13,0,0,27,,100,,13.60,Left Handed,,,Right Arm Off Break,14/04/1991,0,,27,5,,5(2010-2010),Oli J Hairs,0,5,,68,,68.00,
781,6,,276,14,50,30,2,2527,,37.80,Right Handed,,,Right Arm Medium,03/01/1989,5,,171,67,,70(2014-),Alexander D Hales,3,53,27,2419,,95.73,
782,0,4,90,3,10,43,3341,1216,26.47,21.05,Right Handed,35.17,5/18,Right Arm Fast Medium,31/07/1975,5,4.52,81,56,30,88(1999-2007),Andrew J Hall,13,20,556.5,905,2515,74.42,95
783,0,,3,0,0,30,,75,,9.33,Right Handed,,,Right Arm Off Break,19/10/1988,0,,15,3,,3(2010-2010),James D Hall,0,2,,28,,37.33,
784,0,3,9,0,1,31,1518,171,20.59,7.08,Right Handed,27.11,5/45,Right Arm Medium,01/06/1987,3,4.56,17,17,20,32(2009-),Hamid Hassan,4,0,253.0,92,1153,53.80,56
785,2,0,95,7,11,44,220,1847,53.33,35.17,Left Handed,73.33,2/36,Right Arm Fast Medium,16/09/1974,1,4.36,119,38,4,38(1999-2010),Gavin M Hamilton,3,15,36.4,1231,160,66.65,3
786,0,0,0,0,0,45,108,6,143.00,N/A,Right Handed,108.00,1/76,Left Arm Fast Medium,05/04/1973,0,7.94,2*,2,0,2(2005-2005),Lance J Hamilton,2,0,18.0,3,143,50.00,1
787,0,0,5,0,2,27,198,131,84.50,16.00,Right Handed,99.00,1/21,Right Arm Medium,16/03/1991,0,5.12,36,7,0,11(2011-2015),Hammad Azam,2,0,33.0,80,169,61.07,2
788,0,0,1,0,0,68,54,28,41.00,N/A,Right Handed,54.00,1/41,Right Arm Fast Medium,19/04/1950,0,4.56,15*,1,1,1(1972-1972),Jeffrey R Hammond,1,0,9.0,15,41,53.57,1
789,0,,7,0,0,78,,86,,24.00,Right Handed,,,,10/02/1941,0,,25*,3,,3(1971-1972),John H Hampshire,1,0,,48,,55.81,
790,0,,15,1,2,28,,157,,16.57,Right Handed,,,,21/07/1990,2,,71,7,,7(2011-2014),Hamza Tariq,0,0,,116,,73.89,
791,0,,21,3,3,27,1,325,,29.00,Right Handed,,,,26/04/1991,1,,82,11,,12(2017-),Peter Stephen Patrick Handscomb,0,0,2,319,,98.15,
792,0,0,36,3,2,36,3,713,N/A,19.15,Right Handed,N/A,0/13,Right Arm Medium,01/12/1982,2,26.00,61,20,0,20(2002-2004),Hannan Sarkar,0,20,0.3,383,13,53.72,0
793,0,0,27,2,8,34,445,726,59.00,23.39,Right Handed,63.57,3/27,Right Arm Medium,29/12/1984,2,5.57,70*,22,1,24(2010-2014),Amarbir S Hansra,4,0,74.1,421,413,57.99,7
794,0,3,66,3,2,35,2633,931,32.92,16.65,Right Handed,43.88,5/54,Right Arm Off Break,11/12/1983,6,4.50,71,40,14,54(2006-2015),Rana M Haq,6,14,438.5,566,1975,60.79,60
795,0,5,94,0,34,38,12479,1515,33.36,13.30,Right Handed,46.39,5/31,Right Arm Off Break,03/07/1980,17,4.31,49,128,83,236(1998-2015),Harbhajan Singh,35,0,2079.5,1237,8973,81.65,269
796,0,,0,0,0,75,2 (66.67%),56,,2.00,Right Handed,,,Right Arm Medium,14/04/1943,2,,6,3,6,3(1975-1975),Harilal Shah,0,0,3/0/3,6,2.00,10.71,
797,0,0,75,10,14,30,528,1175,50.30,43.64,Left Handed,52.80,3/45,Left Arm Orthodox,09/01/1989,1,5.72,89*,25,0,26(2013-),Haris Sohail,3,0,88.0,960,503,81.70,10
798,0,3,3,0,0,40,2899,141,32.64,8.27,Right Handed,38.14,5/33,Right Arm Fast,23/10/1978,3,5.13,18*,25,29,58(2002-2009),Stephen J Harmison,14,0,483.1,91,2481,64.54,76
799,0,,11,1,0,65,1,316,,20.75,Right Handed,,,,25/03/1953,0,,63*,10,,12(1977-1982),Haroon Rashid,2,0,3,166,,52.53,
800,0,3,53,0,18,55,5175,1162,34.31,16.13,Right Handed,51.75,4/40,Right Arm Off Break,17/03/1963,5,3.98,45*,73,47,105(1983-1996),Roger A Harper,20,0,862.3,855,3431,73.58,100
801,1,3,275,16,43,49,10667,6583,37.50,29.00,Left Handed,52.55,5/42,Right Arm Medium,20/11/1969,12,4.28,130,213,82,250(1990-2004),Chris Zinzan Harris,62,2,1777.5,4379,7613,66.52,203
802,0,91,9,0,1,53,1,204,3 (50.00%),15.17,Right Handed,,15.17,Right Arm Off Break,16/08/1965,0,,31,6,,6(2003-2003),Joseph V Harris,0,0,1,91,,44.61,6/1/5
803,0,0,0,0,0,40,180,0,27.67,N/A,Right Handed,60.00,2/30,Left Arm Orthodox,02/11/1978,0,2.77,0,0,4,3(2008-2008),Paul L Harris,0,0,30.0,0,83,N/A,3
804,0,3,3,0,1,39,1031,48,18.91,8.00,Right Handed,23.43,5/19,Right Arm Fast Medium,11/10/1979,0,4.84,21,13,13,21(2009-2012),Ryan James Harris,7,0,171.5,48,832,100.00,44
805,0,1,3,0,1,46,572,101,28.69,7.63,Left Handed,44.00,5/22,Left Arm Orthodox,16/05/1972,1,3.91,16,8,5,13(1994-2002),Matthew N Hart,0,1,95.2,61,373,60.40,13
806,0,,0,0,0,44,,9,,0.00,Right Handed,,,,02/12/1974,1,,0,1,,2(2002-2002),Robert G Hart,0,0,,0,,N/A,
807,0,,0,0,0,57,,29,,3.00,Right Handed,,,Right Arm Off Break,07/11/1961,0,,3,1,,1(1985-1985),Ronald T Hart,0,1,,3,,10.34,
808,0,,28,2,0,52,1,623,,20.73,Right Handed,,,,22/10/1966,1,,68*,16,,16(1992-1994),Blair R Hartland,1,14,5,311,,49.92,
809,0,,0,0,0,50,,17,,0.00,Right Handed,,,Right Arm Leg Break,30/11/1968,2,,0,2,,2(1988-1988),Harun-Ur-Rashid,0,2,,0,,N/A,
810,0,4,65,0,8,46,3279,811,30.32,17.88,Right Handed,38.58,4/16,Right Arm Medium,10/04/1972,2,4.72,48*,51,29,73(1997-2004),Ian J Harvey,11,1,546.3,715,2577,88.16,85
811,0,0,0,0,0,41,686,19,25.38,1.50,Right Handed,28.58,3/44,Right Arm Fast Medium,23/12/1977,1,5.33,3*,5,6,16(1997-2001),Harvinder Singh,1,0,114.2,6,609,31.58,24
812,0,0,0,0,0,45,60,4,28.50,0.00,Right Handed,30.00,2/57,Right Arm Fast Medium,01/03/1974,1,5.70,0,1,0,1(2009-2009),Shane M Harwood,0,0,10.0,0,57,N/A,2
813,0,4,13,2,10,25,2113,198,24.05,12.69,Right Handed,27.44,5/34,Right Arm Medium Fast,07/02/1994,3,5.26,59,22,13,44(2016-),Hasan Ali,6,0,352.1,203,1852,102.53,77
814,0,0,3,0,2,66,232,120,19.25,22.20,Left Handed,29.00,3/18,Left Arm Medium,25/07/1952,0,3.98,28,5,3,6(1977-1978),Hasan Jamil,0,0,35.0,111,154,92.50,8
815,0,,11,1,1,37,1,480,,18.62,Right Handed,,,,01/03/1982,1,,77,13,,16(1996-1999),Hasan Raza,0,0,1,242,,50.42,
816,0,0,8,0,8,31,342,85,26.18,22.40,Right Handed,31.09,3/49,Right Arm Medium Fast,11/11/1987,1,5.05,42,6,7,7(2014-2016),Haseeb Amjad,1,0,57.0,112,288,131.76,11
817,0,0,57,6,0,24,18,1164,N/A,33.45,Left Handed,N/A,0/8,Right Arm Off Break,04/11/1994,3,8.33,97*,27,0,27(2013-),Hashmatullah Shahidi,5,0,3.0,736,25,63.23,0
818,0,1,10,0,5,41,1375,247,46.10,8.60,Right Handed,47.41,4/56,Right Arm Fast Medium,03/06/1977,3,5.83,21*,26,13,32(1995-2004),Hasibul Hussain,6,0,229.1,172,1337,69.64,29
819,0,0,0,0,0,46,30,18,28.00,9.00,Left Handed,30.00,1/28,Left Arm Orthodox,26/09/1972,0,5.60,9,1,0,1(1992-1992),Mark J Haslam,0,0,5.0,9,28,50.00,1
820,0,0,2,0,1,35,114,11,24.33,N/A,Right Handed,38.00,2/48,Right Arm Medium,01/01/1984,0,3.84,23*,1,1,2(2009-2009),Hasti Gul,1,0,19.0,23,73,209.09,3
821,0,,15,0,0,78,2,273,,18.88,Right Handed,,,,23/03/1940,1,,37,9,,11(1973-1975),Brian F Hastings,1,0,4,151,,55.31,
822,0,2,29,1,8,33,1486,273,29.90,27.10,Right Handed,35.38,6/45,Right Arm Fast Medium,04/11/1985,1,5.07,51,21,7,29(2010-),John W Hastings,11,0,247.4,271,1256,99.27,42
823,0,1,59,4,0,50,954,1318,50.64,20.91,Right Handed,68.14,4/57,Right Arm Medium Fast,13/09/1968,3,4.46,66,33,9,35(1992-1999),Upul Chandika Hathurusingha,1,25,159.0,669,709,50.76,14
824,0,2,21,1,8,37,2724,349,34.16,22.40,Right Handed,43.24,4/29,Right Arm Off Break,18/10/1981,0,4.74,53*,32,12,58(2002-2011),Nathan M Hauritz,17,0,454.0,336,2152,96.28,63
825,10,0,642,36,87,47,6,7767,N/A,43.81,Left Handed,N/A,0/18,Right Arm Medium,29/10/1971,9,18.00,181*,155,0,161(1993-2008),Matthew L Hayden,15,147,1.0,6133,18,78.96,0
826,0,,18,1,2,72,,235,,25.60,Right Handed,,,,06/12/1946,0,,52,6,,6(1973-1975),Frank C Hayes,1,0,,128,,54.47,
827,0,0,1,0,0,47,42,25,N/A,13.00,Right Handed,N/A,0/31,Right Arm Fast,09/05/1971,0,4.43,13,1,0,1(1995-1995),Roydon L Hayes,0,0,7.0,13,31,52.00,0
828,17,0,784,57,53,63,90,13707,N/A,41.38,Right Handed,N/A,0/20,Right Arm Medium,15/02/1956,13,5.40,152*,237,0,238(1978-1994),Desmond L Haynes,28,237,15.0,8648,81,63.09,0
829,0,0,1,0,0,54,270,66,44.80,5.20,Left Handed,54.00,2/36,Right Arm Leg Break,02/11/1964,2,4.98,18,6,1,8(1989-1991),Robert C Haynes,1,0,45.0,26,224,39.39,5
830,0,1,0,0,0,41,993,28,40.86,3.00,Right Handed,47.29,4/31,Right Arm Fast,06/03/1977,1,5.18,4,5,5,21(1998-2002),Mornantau Hayward,1,0,165.3,12,858,42.86,21
831,0,4,6,0,0,28,2294,56,25.15,18.50,Left Handed,31.86,6/52,Right Arm Fast Medium,08/01/1991,1,4.74,11*,13,25,44(2010-),Josh Reginald Hazlewood,11,0,382.2,37,1811,66.07,72
832,0,,9,1,7,20,,96,,26.75,Left Handed,,,Left Arm Orthodox,23/03/1998,0,,67,4,,4(2018-),Hazratullah Zazai,0,4,,107,,111.46,
833,1,0,135,10,16,25,765,1414,61.42,34.41,Left Handed,63.75,2/22,Right Arm Off Break,29/12/1993,1,5.78,128,39,0,42(2016-),Travis M Head,2,12,127.3,1273,737,90.03,12
834,0,0,0,0,0,49,594,49,47.27,11.00,Right Handed,54.00,2/38,Right Arm Fast Medium,27/01/1970,1,5.25,10*,6,2,13(1996-1999),Dean W Headley,4,0,99.0,22,520,44.90,11
835,0,,2,0,0,79,,41,,19.00,Left Handed,,,,29/06/1939,0,,19,1,,1(1973-1973),Ronald G A Headley,0,1,,19,,46.34,
836,0,,77,4,5,54,,2104,,21.00,Right Handed,,,,30/04/1964,9,,56,120,,168(1988-1997),Ian A Healy,36,1,,1764,,83.84,
837,0,,5,0,0,38,2,92,,10.25,Right Handed,,,Right Arm Off Break,17/10/1980,0,,19,4,,4(2006-2006),Stewart P Heaney,0,0,3,41,,44.57,
838,0,,0,0,0,23,,11,,4.00,Left Handed,,,Left Arm Orthodox,12/09/1995,0,,4,1,,1(2017-),Samuel Daly Heazlett,0,0,,4,,36.36,
839,0,0,0,0,0,32,102,85,17.20,5.40,Right Handed,20.40,3/29,Right Arm Medium,16/01/1987,0,5.06,22,5,0,5(2010-2011),Thomas J Heggelman,0,2,17.0,27,86,31.76,5
840,0,1,1,0,0,70,1752,61,34.97,5.00,Right Handed,47.35,4/52,Right Arm Off Break,20/02/1949,1,4.43,8*,12,16,33(1982-1991),Edward E Hemmings,6,0,292.0,30,1294,49.18,37
841,1,0,68,4,7,48,114,920,119.00,33.74,Left Handed,114.00,1/25,Right Arm Medium,08/11/1970,4,6.26,102*,22,0,22(2006-2009),David L Hemp,3,2,19.0,641,119,69.67,1
842,0,0,13,0,2,25,7,98,N/A,13.67,Left Handed,N/A,0/9,Left Arm Orthodox,03/09/1993,0,7.71,32,6,0,6(2018-),Chandrapaul Hemraj,0,6,1.1,82,9,83.67,0
843,0,1,0,0,0,46,217,0,18.86,N/A,Right Handed,31.00,4/17,Left Arm Orthodox,14/06/1972,0,3.65,0,0,2,4(2001-2001),Claude W Henderson,0,0,36.1,0,132,N/A,7
844,0,3,0,0,0,70,1248,22,19.46,1.20,Right Handed,35.66,5/31,Right Arm Fast Medium,22/10/1948,3,3.27,2*,10,36,22(1973-1981),Michael Hendrick,5,0,196.0,6,681,27.27,35
845,0,0,0,0,0,28,96,8,81.00,N/A,Right Handed,96.00,1/50,Left Arm Fast Medium,08/06/1990,0,5.06,2*,1,0,2(2019-2019),Beuran E Hendricks,1,0,16.0,2,81,25.00,1
846,1,0,37,2,5,29,42,494,47.00,30.54,Right Handed,42.00,1/13,Right Arm Medium Fast,14/08/1989,1,6.71,102,14,0,14(2018-),Reeza R Hendricks,1,6,7.0,397,47,80.36,1
847,0,0,7,0,0,32,354,119,43.71,9.00,Right Handed,50.57,3/32,Right Arm Fast Medium,01/02/1987,0,5.19,18,10,1,11(2009-),Moises C Henriques,1,0,59.0,81,306,68.07,7
848,0,0,1,0,0,62,90,14,26.50,6.00,Right Handed,45.00,2/27,Right Arm Medium,16/09/1956,0,3.53,5,2,0,2(1979-1979),Cornelius C Henry,1,0,15.0,6,53,42.86,2
849,0,8,17,0,9,27,2221,186,26.22,19.30,Right Handed,28.47,5/30,Right Arm Fast Medium,14/12/1991,3,5.52,48*,16,22,43(2014-),Matthew J Henry,6,0,370.1,193,2045,103.76,78
850,0,0,2,0,0,67,149,26,62.50,10.00,Left Handed,74.50,1/31,Left Arm Orthodox,23/01/1952,0,5.03,11,3,0,3(1992-1992),Omar Henry,1,0,24.5,20,125,76.92,2
851,0,1,10,0,2,40,3242,217,31.92,9.33,Left Handed,43.81,4/20,Left Arm Orthodox,19/03/1978,3,4.37,17*,30,18,71(2004-2015),Herath Mudiyanselage Rangana Keerthi Bandara Herath,15,0,540.2,140,2362,64.52,74
852,0,,3,0,0,70,1,163,,8.33,Right Handed,,,,08/11/1948,1,,18,6,,6(1983-1983),Jack G Heron,0,0,1,50,,30.67,
853,4,,62,2,36,22,3,815,,40.86,Left Handed,,,Left Arm Chinaman (Googly),26/12/1996,1,,127,24,,25(2017-),Shimron Odilon Hetmeyer,2,1,13,899,,110.31,
854,0,,0,0,0,73,1,24,,1.50,Left Handed,,,Right Arm Medium,26/06/1945,0,,2,2,,2(1975-1975),Peter D Heyn,0,0,1,3,,12.50,
855,5,1,275,27,41,52,1236,5191,34.20,37.34,Right Handed,41.20,5/33,Right Arm Off Break,23/05/1966,10,4.98,126*,118,6,120(1991-2001),Graeme A Hick,15,3,206.0,3846,1026,74.09,30
856,0,1,0,0,0,30,544,63,29.23,2.50,Right Handed,41.85,4/21,Right Arm Leg Break,24/03/1988,3,4.19,7*,8,6,11(2006-2006),Ryan S Higgins,2,0,90.4,15,380,23.81,13
857,0,,15,1,0,62,1,476,,28.25,Right Handed,,,,20/05/1956,0,,72,8,,8(1979-1985),Andrew M J Hilditch,0,8,1,226,,47.48,
858,0,1,2,0,0,35,1216,69,37.07,9.67,Right Handed,41.93,5/33,Right Arm Fast Medium,15/03/1983,0,5.30,16,11,16,25(2007-2012),Benjamin William Hilfenhaus,8,0,202.4,29,1075,42.03,29
859,0,0,11,0,0,38,407,170,58.33,16.83,Left Handed,67.83,2/19,Left Arm Orthodox,17/02/1981,0,5.16,18*,9,0,14(2001-2004),Ryan O Hinds,3,0,67.5,101,350,59.41,6
860,5,0,261,14,50,42,945,4393,29.89,28.51,Left Handed,33.75,3/24,Right Arm Medium,07/09/1976,8,5.31,127*,111,3,119(1999-2010),Wavell W Hinds,10,49,157.3,2880,837,65.56,28
861,0,0,3,0,0,23,18,66,N/A,13.00,Right Handed,N/A,0/13,Right Arm Off Break,01/05/1995,0,10.00,11,3,0,3(2016-),Hiri Hiri,1,0,3.0,26,30,39.39,0
862,0,3,0,0,0,50,960,29,31.26,2.00,Right Handed,41.74,4/43,Right Arm Leg Break,18/10/1968,2,4.49,4,7,6,18(1988-1992),Narendra D Hirwani,3,0,160.0,8,719,27.59,23
863,0,0,3,0,1,44,552,61,39.00,10.25,Right Handed,46.00,3/30,Right Arm Medium,23/01/1975,1,5.09,11*,7,5,14(2002-2008),Paul A Hitchcock,3,0,92.0,41,468,67.21,12
864,1,0,51,3,12,44,66,657,51.00,30.26,Right Handed,66.00,1/17,Right Arm Off Break,29/12/1974,3,4.64,123,21,0,25(2005-2007),Bradley J Hodge,2,0,11.0,575,51,87.52,1
865,0,0,0,0,0,30,102,7,33.33,2.00,Right Handed,34.00,2/48,Right Arm Medium Fast,24/11/1988,1,5.88,2*,2,1,3(2007-2008),Kyle C Hodsoll,1,0,17.0,2,100,28.57,3
866,0,0,8,0,6,49,743,69,34.69,7.73,Right Handed,46.44,3/22,Right Arm Medium Fast,14/01/1970,3,4.48,31,14,5,18(2006-2007),Paul J C  Hoffmann,3,1,123.5,85,555,123.19,16
867,0,1,7,0,2,62,917,95,24.96,9.00,Right Handed,39.87,4/33,Left Arm Orthodox,23/09/1956,1,3.76,27,12,12,16(1983-1984),Thomas G Hogan,4,0,152.5,72,574,75.79,23
868,0,5,41,2,5,48,5564,1004,26.85,20.26,Left Handed,35.67,5/32,Left Arm Chinaman (Googly),06/02/1971,9,4.52,71*,65,36,123(1996-2008),George B Hogg,26,0,927.2,790,4188,78.69,156
869,0,5,8,0,0,67,3677,217,28.45,9.13,Right Handed,43.26,4/29,Right Arm Fast,05/03/1951,2,3.95,22,35,57,71(1979-1985),Rodney M Hogg,20,0,610.5,137,2418,63.13,85
870,0,0,0,0,0,66,90,19,N/A,N/A,Right Handed,N/A,0/15,Right Arm Fast Medium,03/07/1952,0,3.27,7*,1,4,2(1983-1983),Vincent R Hogg,1,0,15.0,7,49,36.84,0
871,0,1,0,0,0,42,1306,30,36.00,4.25,Right Handed,40.81,5/49,Right Arm Fast Medium,31/12/1976,1,5.29,7,6,13,26(2001-2006),Matthew J Hoggard,2,0,217.4,17,1152,56.67,32
872,0,6,105,7,46,27,4260,1574,33.06,26.27,Right Handed,35.80,5/27,Right Arm Medium Fast,05/11/1991,8,5.54,99*,73,40,90(2013-),Jason Omar Holder,17,0,710.0,1471,3934,93.46,119
873,0,,35,2,3,51,3,876,,23.96,Right Handed,,,Right Arm Medium,22/12/1967,4,,65,31,,37(1993-1997),Roland I C Holder,6,0,8,599,,68.38,
874,0,1,4,0,2,73,681,85,23.89,12.80,Right Handed,35.84,5/50,Right Arm Fast Medium,08/10/1945,1,4.00,30,6,9,12(1973-1978),Vanburn A Holder,1,0,110.5,64,454,75.29,19
875,0,6,22,2,5,65,5473,377,21.37,9.10,Right Handed,38.54,5/26,Right Arm Fast,16/02/1954,9,3.33,64,42,99,102(1976-1987),Michael A Holding,11,0,912.1,282,3034,74.80,142
876,0,0,0,0,0,17,126,0,49.50,N/A,Right Handed,63.00,2/49,Right Arm Leg Break,19/10/1946,0,4.71,0,0,2,2(1985-1985),Robert G Holland,0,0,21.0,0,99,N/A,2
